"package","type","subtypes","name","signature","ext","input","output","kind","provenance"
"actions.osgi","HelloWorldAction",true,"getMessage","()","","Argument[this]","ReturnValue","taint","df-generated"
"actions.osgi","HelloWorldAction",true,"setMessage","(Message)","","Argument[0]","Argument[this]","taint","df-generated"
"actions.osgi","HelloWorldAction",true,"toString","()","","Argument[this]","ReturnValue","taint","df-generated"
"actions.osgi","Message",true,"Message","(String)","","Argument[0]","Argument[this]","taint","df-generated"
"actions.osgi","Message",true,"getText","()","","Argument[this]","ReturnValue","taint","df-generated"
"actions.osgi","Message",true,"setText","(String)","","Argument[0]","Argument[this]","taint","df-generated"
"android.app","Notification$Action",true,"Action","(int,CharSequence,PendingIntent)","","Argument[2]","Argument[this]","taint","manual"
"android.app","Notification$Action",true,"getExtras","","","Argument[this].SyntheticField[android.content.Intent.extras]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"Builder","(Icon,CharSequence,PendingIntent)","","Argument[2]","Argument[this]","taint","manual"
"android.app","Notification$Action$Builder",true,"Builder","(Notification$Action)","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$Action$Builder",true,"Builder","(int,CharSequence,PendingIntent)","","Argument[2]","Argument[this]","taint","manual"
"android.app","Notification$Action$Builder",true,"addExtras","","","Argument[0].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.app","Notification$Action$Builder",true,"addExtras","","","Argument[0].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.app","Notification$Action$Builder",true,"addExtras","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"addRemoteInput","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"build","","","Argument[this]","ReturnValue","taint","manual"
"android.app","Notification$Action$Builder",true,"build","","","Argument[this].SyntheticField[android.content.Intent.extras]","ReturnValue.SyntheticField[android.content.Intent.extras]","value","manual"
"android.app","Notification$Action$Builder",true,"extend","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"getExtras","","","Argument[this].SyntheticField[android.content.Intent.extras]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"setAllowGeneratedReplies","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"setAuthenticationRequired","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"setContextual","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Action$Builder",true,"setSemanticAction","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigPictureStyle",true,"BigPictureStyle","(Notification$Builder)","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$BigPictureStyle",true,"bigLargeIcon","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigPictureStyle",true,"bigPicture","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigPictureStyle",true,"setBigContentTitle","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigPictureStyle",true,"setContentDescription","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigPictureStyle",true,"setSummaryText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigPictureStyle",true,"showBigPictureWhenCollapsed","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigTextStyle",true,"BigTextStyle","(Notification$Builder)","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$BigTextStyle",true,"bigText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigTextStyle",true,"setBigContentTitle","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$BigTextStyle",true,"setSummaryText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"addAction","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"addAction","(Notification$Action)","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$Builder",true,"addAction","(int,CharSequence,PendingIntent)","","Argument[2]","Argument[this]","taint","manual"
"android.app","Notification$Builder",true,"addExtras","","","Argument[0].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.app","Notification$Builder",true,"addExtras","","","Argument[0].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.app","Notification$Builder",true,"addExtras","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"addPerson","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"build","","","Argument[this]","ReturnValue","taint","manual"
"android.app","Notification$Builder",true,"build","","","Argument[this].SyntheticField[android.content.Intent.extras]","ReturnValue.Field[android.app.Notification.extras]","value","manual"
"android.app","Notification$Builder",true,"extend","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"getExtras","","","Argument[this].SyntheticField[android.content.Intent.extras]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"recoverBuilder","","","Argument[1]","ReturnValue","taint","manual"
"android.app","Notification$Builder",true,"setActions","","","Argument[0].ArrayElement","Argument[this]","taint","manual"
"android.app","Notification$Builder",true,"setActions","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setAutoCancel","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setBadgeIconType","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setBubbleMetadata","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setCategory","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setChannelId","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setChronometerCountDown","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setColor","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setColorized","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setContent","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setContentInfo","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setContentIntent","","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$Builder",true,"setContentIntent","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setContentText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setContentTitle","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setCustomBigContentView","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setCustomHeadsUpContentView","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setDefaults","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setDeleteIntent","","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$Builder",true,"setDeleteIntent","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setExtras","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.extras]","value","manual"
"android.app","Notification$Builder",true,"setExtras","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setFlag","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setForegroundServiceBehavior","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setFullScreenIntent","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setGroup","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setGroupAlertBehavior","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setGroupSummary","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setLargeIcon","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setLights","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setLocalOnly","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setLocusId","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setNumber","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setOngoing","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setOnlyAlertOnce","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setPriority","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setProgress","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setPublicVersion","","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$Builder",true,"setPublicVersion","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setRemoteInputHistory","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setSettingsText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setShortcutId","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setShowWhen","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setSmallIcon","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setSortKey","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setSound","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setStyle","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setSubText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setTicker","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setTimeoutAfter","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setUsesChronometer","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setVibrate","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setVisibility","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Builder",true,"setWhen","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$InboxStyle",true,"InboxStyle","(Notification$Builder)","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$InboxStyle",true,"addLine","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$InboxStyle",true,"setBigContentTitle","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$InboxStyle",true,"setSummaryText","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$MediaStyle",true,"MediaStyle","(Notification$Builder)","","Argument[0]","Argument[this]","taint","manual"
"android.app","Notification$MediaStyle",true,"setMediaSession","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$MediaStyle",true,"setShowActionsInCompactView","","","Argument[this]","ReturnValue","value","manual"
"android.app","Notification$Style",true,"build","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"ComponentName","(Context,Class)","","Argument[1]","Argument[this]","taint","manual"
"android.content","ComponentName",false,"ComponentName","(Context,String)","","Argument[1]","Argument[this]","taint","manual"
"android.content","ComponentName",false,"ComponentName","(Parcel)","","Argument[0]","Argument[this]","taint","manual"
"android.content","ComponentName",false,"ComponentName","(String,String)","","Argument[0..1]","Argument[this]","taint","manual"
"android.content","ComponentName",false,"createRelative","(Context,String)","","Argument[1]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"createRelative","(String,String)","","Argument[0..1]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"flattenToShortString","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"flattenToString","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"getClassName","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"getPackageName","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"getShortClassName","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ComponentName",false,"unflattenFromString","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProvider",true,"query","(Uri,String[],String,String[],String)","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProvider",true,"query","(Uri,String[],String,String[],String,CancellationSignal)","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"applyBatch","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"call","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"canonicalize","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"getLocalContentProvider","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"getStreamTypes","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"insert","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"query","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderClient",true,"uncanonicalize","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"apply","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"apply","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"getUri","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"newAssertQuery","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"newCall","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"newDelete","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"newInsert","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"newUpdate","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"resolveExtrasBackReferences","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"resolveSelectionArgsBackReferences","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation",false,"resolveValueBackReferences","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation$Builder",false,"build","","","Argument[this]","ReturnValue","taint","manual"
"android.content","ContentProviderOperation$Builder",false,"withExceptionAllowed","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withExpectedCount","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withExtra","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withExtraBackReference","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withExtras","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withSelection","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withSelectionBackReference","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withValue","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withValueBackReference","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withValues","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderOperation$Builder",false,"withYieldAllowed","","","Argument[this]","ReturnValue","value","manual"
"android.content","ContentProviderResult",false,"ContentProviderResult","(Bundle)","","Argument[0]","Argument[this].Field[android.content.ContentProviderResult.extras]","value","manual"
"android.content","ContentProviderResult",false,"ContentProviderResult","(Parcel)","","Argument[0]","Argument[this]","taint","manual"
"android.content","ContentProviderResult",false,"ContentProviderResult","(Throwable)","","Argument[0]","Argument[this].Field[android.content.ContentProviderResult.exception]","value","manual"
"android.content","ContentProviderResult",false,"ContentProviderResult","(Uri)","","Argument[0]","Argument[this].Field[android.content.ContentProviderResult.uri]","value","manual"
"android.content","ContentResolver",true,"acquireContentProviderClient","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"acquireUnstableContentProviderClient","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"applyBatch","","","Argument[1]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"call","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"canonicalize","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"getStreamTypes","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"getType","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"insert","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"query","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"query","(Uri,String[],String,String[],String)","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"query","(Uri,String[],String,String[],String,CancellationSignal)","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"uncanonicalize","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentResolver",true,"wrap","","","Argument[0]","ReturnValue","taint","manual"
"android.content","ContentValues",false,"put","","","Argument[0]","Argument[this].MapKey","value","manual"
"android.content","ContentValues",false,"put","","","Argument[1]","Argument[this].MapValue","value","manual"
"android.content","ContentValues",false,"putAll","","","Argument[0].MapKey","Argument[this].MapKey","value","manual"
"android.content","ContentValues",false,"putAll","","","Argument[0].MapValue","Argument[this].MapValue","value","manual"
"android.content","Intent",false,"Intent","(Intent)","","Argument[0].SyntheticField[android.content.Intent.extras].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",false,"Intent","(Intent)","","Argument[0].SyntheticField[android.content.Intent.extras].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",false,"Intent","(String,Uri)","","Argument[1]","Argument[this].SyntheticField[android.content.Intent.data]","value","manual"
"android.content","Intent",false,"Intent","(String,Uri,Context,Class)","","Argument[1]","Argument[this].SyntheticField[android.content.Intent.data]","value","manual"
"android.content","Intent",false,"createChooser","","","Argument[0..2]","ReturnValue.SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",false,"getIntent","","","Argument[0]","ReturnValue.SyntheticField[android.content.Intent.data]","taint","manual"
"android.content","Intent",false,"getIntentOld","","","Argument[0]","ReturnValue.SyntheticField[android.content.Intent.data]","taint","manual"
"android.content","Intent",false,"parseUri","","","Argument[0]","ReturnValue.SyntheticField[android.content.Intent.data]","taint","manual"
"android.content","Intent",true,"Intent","(Context,Class)","","Argument[1]","Argument[this]","taint","manual"
"android.content","Intent",true,"Intent","(Intent)","","Argument[0]","Argument[this]","taint","manual"
"android.content","Intent",true,"Intent","(String,Uri,Context,Class)","","Argument[3]","Argument[this]","taint","manual"
"android.content","Intent",true,"addCategory","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"addFlags","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"getBundleExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getByteArrayExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getCharArrayExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getCharSequenceArrayExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getCharSequenceArrayListExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getCharSequenceExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getData","","","Argument[this].SyntheticField[android.content.Intent.data]","ReturnValue","value","manual"
"android.content","Intent",true,"getDataString","","","Argument[this].SyntheticField[android.content.Intent.data]","ReturnValue","taint","manual"
"android.content","Intent",true,"getExtras","()","","Argument[this].SyntheticField[android.content.Intent.extras]","ReturnValue","value","manual"
"android.content","Intent",true,"getIntent","(String)","","Argument[0]","ReturnValue","taint","manual"
"android.content","Intent",true,"getIntentOld","(String)","","Argument[0]","ReturnValue","taint","manual"
"android.content","Intent",true,"getParcelableArrayExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getParcelableArrayListExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getParcelableExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getSerializableExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getStringArrayExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getStringArrayListExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"getStringExtra","(String)","","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","ReturnValue","value","manual"
"android.content","Intent",true,"parseUri","(String,int)","","Argument[0]","ReturnValue","taint","manual"
"android.content","Intent",true,"putCharSequenceArrayListExtra","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putCharSequenceArrayListExtra","","","Argument[1]","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"putCharSequenceArrayListExtra","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"putExtra","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putExtra","","","Argument[1]","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"putExtra","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"putExtras","(Bundle)","","Argument[0].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putExtras","(Bundle)","","Argument[0].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"putExtras","(Bundle)","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"putExtras","(Intent)","","Argument[0].SyntheticField[android.content.Intent.extras].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putExtras","(Intent)","","Argument[0].SyntheticField[android.content.Intent.extras].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"putExtras","(Intent)","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"putIntegerArrayListExtra","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putIntegerArrayListExtra","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"putParcelableArrayListExtra","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putParcelableArrayListExtra","","","Argument[1]","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"putParcelableArrayListExtra","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"putStringArrayListExtra","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"putStringArrayListExtra","","","Argument[1]","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"putStringArrayListExtra","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"replaceExtras","(Bundle)","","Argument[0].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"replaceExtras","(Bundle)","","Argument[0].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"replaceExtras","(Bundle)","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"replaceExtras","(Intent)","","Argument[0].SyntheticField[android.content.Intent.extras].MapKey","Argument[this].SyntheticField[android.content.Intent.extras].MapKey","value","manual"
"android.content","Intent",true,"replaceExtras","(Intent)","","Argument[0].SyntheticField[android.content.Intent.extras].MapValue","Argument[this].SyntheticField[android.content.Intent.extras].MapValue","value","manual"
"android.content","Intent",true,"replaceExtras","(Intent)","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setAction","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setClass","","","Argument[1]","Argument[this]","taint","manual"
"android.content","Intent",true,"setClass","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setClassName","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setClassName","(Context,String)","","Argument[1]","Argument[this]","taint","manual"
"android.content","Intent",true,"setClassName","(String,String)","","Argument[0..1]","Argument[this]","taint","manual"
"android.content","Intent",true,"setComponent","","","Argument[0]","Argument[this]","taint","manual"
"android.content","Intent",true,"setComponent","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setData","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.data]","value","manual"
"android.content","Intent",true,"setData","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setDataAndNormalize","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.data]","value","manual"
"android.content","Intent",true,"setDataAndNormalize","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setDataAndType","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.data]","value","manual"
"android.content","Intent",true,"setDataAndType","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setDataAndTypeAndNormalize","","","Argument[0]","Argument[this].SyntheticField[android.content.Intent.data]","value","manual"
"android.content","Intent",true,"setDataAndTypeAndNormalize","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setFlags","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setIdentifier","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setPackage","","","Argument[0]","Argument[this]","taint","manual"
"android.content","Intent",true,"setPackage","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setType","","","Argument[this]","ReturnValue","value","manual"
"android.content","Intent",true,"setTypeAndNormalize","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"clear","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"putBoolean","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"putFloat","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"putInt","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"putLong","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"putString","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"putStringSet","","","Argument[this]","ReturnValue","value","manual"
"android.content","SharedPreferences$Editor",true,"remove","","","Argument[this]","ReturnValue","value","manual"
"android.database","Cursor",true,"copyStringToBuffer","","","Argument[this]","Argument[1]","taint","manual"
"android.database","Cursor",true,"getBlob","","","Argument[this]","ReturnValue","taint","manual"
"android.database","Cursor",true,"getColumnName","","","Argument[this]","ReturnValue","taint","manual"
"android.database","Cursor",true,"getColumnNames","","","Argument[this]","ReturnValue","taint","manual"
"android.database","Cursor",true,"getExtras","","","Argument[this]","ReturnValue","taint","manual"
"android.database","Cursor",true,"getNotificationUri","","","Argument[this]","ReturnValue","taint","manual"
"android.database","Cursor",true,"getNotificationUris","","","Argument[this]","ReturnValue","taint","manual"
"android.database","Cursor",true,"getString","","","Argument[this]","ReturnValue","taint","manual"
